12014.680000 0.334491
12015.660000 0.340649
12016.630000 0.346808
12017.600000 0.352967
12018.580000 0.359132
12019.550000 0.365292
12020.530000 0.371476
12021.500000 0.377668
12022.480000 0.383868
12023.460000 0.389805
12024.430000 0.394494
12025.410000 0.399184
12026.380000 0.403875
12027.360000 0.408567
12028.330000 0.413261
12029.310000 0.417955
12030.290000 0.422645
12031.260000 0.427307
12032.240000 0.431968
12033.210000 0.436635
12034.190000 0.441298
12035.170000 0.445965
12036.140000 0.450633
12037.120000 0.455301
12038.090000 0.459970
12039.070000 0.464638
12040.050000 0.469308
12041.020000 0.473977
12042.000000 0.478647
12042.980000 0.483317
12043.960000 0.486038
12044.930000 0.487818
12045.910000 0.489600
12046.890000 0.491381
12047.860000 0.493161
12048.840000 0.494944
12049.820000 0.496726
12050.800000 0.498508
12051.770000 0.500290
12052.750000 0.502073
12053.730000 0.503856
12054.710000 0.505640
12055.680000 0.507423
12056.660000 0.509206
12057.640000 0.510991
12058.620000 0.512776
12059.600000 0.514560
12060.580000 0.516370
12061.550000 0.518199
12062.530000 0.520027
12063.510000 0.521529
12064.490000 0.521837
12065.470000 0.522144
12066.450000 0.522452
12067.430000 0.522760
12068.400000 0.523068
12069.380000 0.523377
12070.360000 0.523669
12071.340000 0.523934
12072.320000 0.524199
12073.300000 0.524464
12074.280000 0.524729
12075.260000 0.524995
12076.240000 0.525260
12077.220000 0.525525
12078.200000 0.525791
12079.180000 0.526056
12080.160000 0.526321
12081.140000 0.526587
12082.120000 0.526853
12083.100000 0.527118
12084.080000 0.527093
12085.060000 0.526990
12086.040000 0.526887
12087.020000 0.526784
12088.000000 0.526681
12088.980000 0.526578
12089.960000 0.526475
12090.940000 0.526373
12091.920000 0.526269
12092.900000 0.526166
12093.880000 0.526063
12094.870000 0.525960
12095.850000 0.525857
12096.830000 0.525754
12097.810000 0.525651
12098.790000 0.525548
12099.770000 0.525444
12100.750000 0.525375
12101.740000 0.525315
12102.720000 0.525255
12103.700000 0.525208
12104.680000 0.525179
12105.660000 0.525151
12106.650000 0.525123
12107.630000 0.525094
12108.610000 0.525066
12109.590000 0.525037
12110.570000 0.524984
12111.560000 0.524911
12112.540000 0.524840
12113.520000 0.524768
12114.500000 0.524695
12115.490000 0.524624
12116.470000 0.524552
12117.450000 0.524479
12118.440000 0.524408
12119.420000 0.524335
12120.400000 0.524263
12121.390000 0.524191
12122.370000 0.524119
12123.350000 0.524051
12124.340000 0.524078
12125.320000 0.524106
12126.300000 0.524134
12127.290000 0.524162
12128.270000 0.524189
12129.250000 0.524217
12130.240000 0.524245
12131.220000 0.524273
12132.210000 0.524301
12133.190000 0.524328
12134.170000 0.524356
12135.160000 0.524384
12136.140000 0.524412
12137.130000 0.524440
12138.110000 0.524467
12139.100000 0.524495
12140.080000 0.524527
12141.070000 0.524598
12142.050000 0.524670
12143.040000 0.524741
12144.020000 0.524848
12145.010000 0.524969
12145.990000 0.525091
12146.980000 0.525212
12147.960000 0.525334
12148.950000 0.525455
12149.930000 0.525577
12150.920000 0.525658
12151.910000 0.525736
12152.890000 0.525814
12153.880000 0.525892
12154.860000 0.525970
12155.850000 0.526049
12156.830000 0.526127
12157.820000 0.526205
12158.810000 0.526283
12159.790000 0.526361
12160.780000 0.526439
12161.770000 0.526517
12162.750000 0.526596
12163.740000 0.526662
12164.730000 0.526710
12165.710000 0.526760
12166.700000 0.526809
12167.690000 0.526858
12168.670000 0.526907
12169.660000 0.526956
12170.650000 0.527005
12171.640000 0.527055
12172.620000 0.527104
12173.610000 0.527153
12174.600000 0.527202
12175.590000 0.527251
12176.570000 0.527301
12177.560000 0.527350
12178.550000 0.527399
12179.540000 0.527448
12180.530000 0.527521
12181.510000 0.527614
12182.500000 0.527707
12183.490000 0.527816
12184.480000 0.528010
12185.470000 0.528204
12186.460000 0.528398
12187.440000 0.528592
12188.430000 0.528786
12189.420000 0.528981
12190.410000 0.529157
12191.400000 0.529307
12192.390000 0.529457
12193.380000 0.529607
12194.370000 0.529758
12195.360000 0.529908
12196.350000 0.530058
12197.330000 0.530209
12198.320000 0.530359
12199.310000 0.530509
12200.300000 0.530659
12201.290000 0.530804
12202.280000 0.530950
12203.270000 0.531096
12204.260000 0.531209
12205.250000 0.531320
12206.240000 0.531431
12207.230000 0.531543
12208.220000 0.531654
12209.210000 0.531765
12210.200000 0.531885
12211.190000 0.532041
12212.190000 0.532196
12213.180000 0.532352
12214.170000 0.532508
12215.160000 0.532663
12216.150000 0.532819
12217.140000 0.532975
12218.130000 0.533131
12219.120000 0.533287
12220.110000 0.533438
12221.100000 0.533549
12222.100000 0.533660
12223.090000 0.533772
12224.080000 0.533866
12225.070000 0.533953
12226.060000 0.534041
12227.050000 0.534128
12228.050000 0.534216
12229.040000 0.534304
12230.030000 0.534391
12231.020000 0.534479
12232.010000 0.534566
12233.010000 0.534654
12234.000000 0.534742
12234.990000 0.534829
12235.980000 0.534917
12236.980000 0.535005
12237.970000 0.535092
12238.960000 0.535180
12239.960000 0.535268
12240.950000 0.535356
12241.940000 0.535443
12242.930000 0.535531
12243.930000 0.535578
12244.920000 0.535597
12245.910000 0.535615
12246.910000 0.535633
12247.900000 0.535652
12248.890000 0.535670
12249.890000 0.535688
12250.880000 0.535746
12251.880000 0.535809
12252.870000 0.535872
12253.860000 0.535935
12254.860000 0.535998
12255.850000 0.536061
12256.850000 0.536125
12257.840000 0.536188
12258.830000 0.536251
12259.830000 0.536314
12260.820000 0.536340
12261.820000 0.536358
12262.810000 0.536377
12263.810000 0.536374
12264.800000 0.536347
12265.800000 0.536320
12266.790000 0.536292
12267.790000 0.536265
12268.780000 0.536238
12269.780000 0.536211
12270.770000 0.536184
12271.770000 0.536156
12272.760000 0.536129
12273.760000 0.536102
12274.760000 0.536074
12275.750000 0.536047
12276.750000 0.536020
12277.740000 0.535992
12278.740000 0.535965
12279.740000 0.535938
12280.730000 0.535910
12281.730000 0.535883
12282.720000 0.535856
12283.720000 0.535803
12284.720000 0.535706
12285.710000 0.535609
12286.710000 0.535512
12287.710000 0.535414
12288.700000 0.535317
12289.700000 0.535220
12290.700000 0.535154
12291.690000 0.535101
12292.690000 0.535049
12293.690000 0.534996
12294.690000 0.534944
12295.680000 0.534891
12296.680000 0.534839
12297.680000 0.534786
12298.680000 0.534733
12299.670000 0.534681
12300.670000 0.534598
12301.670000 0.534500
12302.670000 0.534403
12303.670000 0.534300
12304.660000 0.534187
12305.660000 0.534073
12306.660000 0.533959
12307.660000 0.533845
12308.660000 0.533732
12309.660000 0.533618
12310.650000 0.533504
12311.650000 0.533390
12312.650000 0.533276
12313.650000 0.533162
12314.650000 0.533048
12315.650000 0.532934
12316.650000 0.532821
12317.650000 0.532707
12318.650000 0.532593
12319.640000 0.532479
12320.640000 0.532365
12321.640000 0.532251
12322.640000 0.532137
12323.640000 0.532039
12324.640000 0.531988
12325.640000 0.531936
12326.640000 0.531884
12327.640000 0.531832
12328.640000 0.531780
12329.640000 0.531728
12330.640000 0.531705
12331.640000 0.531697
12332.640000 0.531690
12333.640000 0.531682
12334.640000 0.531675
12335.640000 0.531667
12336.650000 0.531660
12337.650000 0.531653
12338.650000 0.531645
12339.650000 0.531637
12340.650000 0.531601
12341.650000 0.531549
12342.650000 0.531497
12343.650000 0.531449
12344.650000 0.531410
12345.660000 0.531371
12346.660000 0.531333
12347.660000 0.531294
12348.660000 0.531256
12349.660000 0.531217
12350.660000 0.531178
12351.670000 0.531140
12352.670000 0.531101
12353.670000 0.531062
12354.670000 0.531024
12355.670000 0.530985
12356.680000 0.530946
12357.680000 0.530908
12358.680000 0.530869
12359.680000 0.530830
12360.690000 0.530792
12361.690000 0.530753
12362.690000 0.530714
12363.700000 0.530696
12364.700000 0.530723
12365.700000 0.530749
12366.700000 0.530775
12367.710000 0.530802
12368.710000 0.530829
12369.710000 0.530855
12370.720000 0.530913
12371.720000 0.530985
12372.720000 0.531056
12373.730000 0.531127
12374.730000 0.531198
12375.740000 0.531269
12376.740000 0.531340
12377.740000 0.531412
12378.750000 0.531483
12379.750000 0.531554
12380.760000 0.531592
12381.760000 0.531618
12382.770000 0.531645
12383.770000 0.531687
12384.770000 0.531754
12385.780000 0.531822
12386.780000 0.531889
12387.790000 0.531957
12388.790000 0.532024
12389.800000 0.532091
12390.800000 0.532159
12391.810000 0.532226
12392.810000 0.532294
12393.820000 0.532361
12394.830000 0.532429
12395.830000 0.532496
12396.840000 0.532564
12397.840000 0.532631
12398.850000 0.532699
12399.850000 0.532766
12400.860000 0.532839
12401.870000 0.532913
12402.870000 0.532987
12403.880000 0.533040
12404.880000 0.533071
12405.890000 0.533101
12406.900000 0.533131
12407.900000 0.533162
12408.910000 0.533192
12409.920000 0.533222
12410.920000 0.533294
12411.930000 0.533369
12412.940000 0.533445
12413.940000 0.533520
12414.950000 0.533595
12415.960000 0.533671
12416.960000 0.533746
12417.970000 0.533821
12418.980000 0.533897
12419.990000 0.533972
12421.000000 0.534003
12422.000000 0.534034
12423.010000 0.534064
12424.020000 0.534103
12425.030000 0.534147
12426.030000 0.534191
12427.040000 0.534235
12428.050000 0.534280
12429.060000 0.534324
12430.070000 0.534368
12431.080000 0.534412
12432.080000 0.534456
12433.090000 0.534500
12434.100000 0.534545
12435.110000 0.534589
12436.120000 0.534633
12437.130000 0.534677
12438.140000 0.534721
12439.140000 0.534766
12440.150000 0.534810
12441.160000 0.534854
12442.170000 0.534898
12443.180000 0.534942
12444.190000 0.534944
12445.200000 0.534933
12446.210000 0.534923
12447.220000 0.534912
12448.230000 0.534901
12449.240000 0.534891
12450.250000 0.534891
12451.260000 0.534926
12452.270000 0.534960
12453.280000 0.534995
12454.290000 0.535029
12455.300000 0.535064
12456.310000 0.535098
12457.320000 0.535133
12458.330000 0.535167
12459.340000 0.535202
12460.350000 0.535220
12461.360000 0.535210
12462.370000 0.535199
12463.390000 0.535188
12464.400000 0.535191
12465.410000 0.535194
12466.420000 0.535197
12467.430000 0.535200
12468.440000 0.535203
12469.450000 0.535206
12470.460000 0.535209
12471.480000 0.535212
12472.490000 0.535215
12473.500000 0.535218
12474.510000 0.535221
12475.520000 0.535224
12476.540000 0.535227
12477.550000 0.535230
12478.560000 0.535233
12479.570000 0.535237
12480.580000 0.535239
12481.600000 0.535243
12482.610000 0.535246
12483.620000 0.535237
12484.630000 0.535185
12485.650000 0.535133
12486.660000 0.535081
12487.670000 0.535028
12488.690000 0.534976
12489.700000 0.534924
12490.710000 0.534903
12491.730000 0.534897
12492.740000 0.534890
12493.750000 0.534883
12494.770000 0.534876
12495.780000 0.534869
12496.790000 0.534861
12497.810000 0.534855
12498.820000 0.534847
12499.830000 0.534841
12500.850000 0.534785
12501.860000 0.534721
12502.880000 0.534656
12503.890000 0.534577
12504.910000 0.534482
12505.920000 0.534387
12506.940000 0.534292
12507.950000 0.534196
12508.960000 0.534101
12509.980000 0.534006
12510.990000 0.533911
12512.010000 0.533816
12513.020000 0.533721
12514.040000 0.533625
12515.050000 0.533530
12516.070000 0.533435
12517.080000 0.533340
12518.100000 0.533244
12519.120000 0.533149
12520.130000 0.533054
12521.150000 0.532958
12522.160000 0.532863
12523.180000 0.532768
12524.190000 0.532693
12525.210000 0.532626
12526.230000 0.532558
12527.240000 0.532491
12528.260000 0.532423
12529.280000 0.532355
12530.290000 0.532301
12531.310000 0.532278
12532.330000 0.532256
12533.340000 0.532233
12534.360000 0.532211
12535.370000 0.532188
12536.390000 0.532165
12537.410000 0.532143
12538.430000 0.532120
12539.440000 0.532098
12540.460000 0.532055
12541.480000 0.531987
12542.500000 0.531919
12543.510000 0.531852
12544.530000 0.531795
12545.550000 0.531739
12546.570000 0.531682
12547.580000 0.531625
12548.600000 0.531569
12549.620000 0.531512
12550.640000 0.531455
12551.660000 0.531398
12552.670000 0.531342
12553.690000 0.531285
12554.710000 0.531228
12555.730000 0.531171
12556.750000 0.531115
12557.770000 0.531058
12558.780000 0.531001
12559.800000 0.530944
12560.820000 0.530924
12561.840000 0.530912
12562.860000 0.530900
12563.880000 0.530909
12564.900000 0.530945
12565.920000 0.530981
12566.940000 0.531017
12567.960000 0.531052
12568.980000 0.531088
12570.000000 0.531124
12571.020000 0.531114
12572.040000 0.531105
12573.060000 0.531095
12574.080000 0.531086
12575.100000 0.531076
12576.120000 0.531067
12577.140000 0.531057
12578.160000 0.531048
12579.180000 0.531039
12580.200000 0.531029
12581.220000 0.531019
12582.240000 0.531010
12583.260000 0.531001
12584.280000 0.531076
12585.300000 0.531170
12586.320000 0.531264
12587.340000 0.531358
12588.360000 0.531452
12589.380000 0.531546
12590.410000 0.531640
12591.430000 0.531734
12592.450000 0.531828
12593.470000 0.531922
12594.490000 0.532016
12595.510000 0.532111
12596.540000 0.532204
12597.560000 0.532299
12598.580000 0.532393
12599.600000 0.532487
12600.620000 0.532607
12601.650000 0.532744
12602.670000 0.532882
12603.690000 0.533017
12604.710000 0.533146
12605.740000 0.533275
12606.760000 0.533404
12607.780000 0.533533
12608.800000 0.533662
12609.830000 0.533791
12610.850000 0.533883
12611.870000 0.533966
12612.900000 0.534050
12613.920000 0.534133
12614.940000 0.534217
12615.960000 0.534301
12616.990000 0.534384
12618.010000 0.534468
12619.040000 0.534552
12620.060000 0.534635
12621.080000 0.534719
12622.110000 0.534803
12623.130000 0.534886
12624.150000 0.534997
12625.180000 0.535120
12626.200000 0.535243
12627.230000 0.535366
12628.250000 0.535489
12629.280000 0.535613
12630.300000 0.535736
12631.330000 0.535859
12632.350000 0.535982
12633.370000 0.536105
12634.400000 0.536228
12635.420000 0.536351
12636.450000 0.536474
12637.470000 0.536598
12638.500000 0.536721
12639.530000 0.536844
12640.550000 0.536992
12641.580000 0.537161
12642.600000 0.537330
12643.630000 0.537504
12644.650000 0.537698
12645.680000 0.537893
12646.700000 0.538088
12647.730000 0.538282
12648.760000 0.538477
12649.780000 0.538672
12650.810000 0.538831
12651.830000 0.538980
12652.860000 0.539128
12653.890000 0.539277
12654.910000 0.539426
12655.940000 0.539575
12656.970000 0.539724
12657.990000 0.539873
12659.020000 0.540022
12660.050000 0.540171
12661.080000 0.540320
12662.100000 0.540469
12663.130000 0.540618
12664.160000 0.540746
12665.180000 0.540864
12666.210000 0.540982
12667.240000 0.541100
12668.270000 0.541219
12669.290000 0.541336
12670.320000 0.541454
12671.350000 0.541573
12672.380000 0.541691
12673.410000 0.541809
12674.430000 0.541927
12675.460000 0.542045
12676.490000 0.542163
12677.520000 0.542281
12678.550000 0.542400
12679.580000 0.542518
12680.600000 0.542663
12681.630000 0.542828
12682.660000 0.542993
12683.690000 0.543152
12684.720000 0.543291
12685.750000 0.543431
12686.780000 0.543570
12687.810000 0.543710
12688.840000 0.543849
12689.870000 0.543989
12690.890000 0.544088
12691.920000 0.544181
12692.950000 0.544274
12693.980000 0.544367
12695.010000 0.544460
12696.040000 0.544553
12697.070000 0.544646
12698.100000 0.544739
12699.130000 0.544832
12700.160000 0.544925
12701.190000 0.545018
12702.220000 0.545111
12703.250000 0.545204
12704.290000 0.545237
12705.320000 0.545253
12706.350000 0.545270
12707.380000 0.545286
12708.410000 0.545303
12709.440000 0.545319
12710.470000 0.545336
12711.500000 0.545353
12712.530000 0.545369
12713.560000 0.545385
12714.590000 0.545402
12715.630000 0.545419
12716.660000 0.545435
12717.690000 0.545452
12718.720000 0.545468
12719.750000 0.545485
12720.780000 0.545537
12721.820000 0.545600
12722.850000 0.545664
12723.880000 0.545721
12724.910000 0.545771
12725.950000 0.545820
12726.980000 0.545869
12728.010000 0.545918
12729.040000 0.545968
12730.080000 0.546014
12731.110000 0.546016
12732.140000 0.546018
12733.170000 0.546020
12734.210000 0.546023
12735.240000 0.546025
12736.270000 0.546027
12737.310000 0.546030
12738.340000 0.546032
12739.370000 0.546034
12740.410000 0.546037
12741.440000 0.546039
12742.470000 0.546042
12743.510000 0.546042
12744.540000 0.545939
12745.570000 0.545836
12746.610000 0.545733
12747.640000 0.545630
12748.680000 0.545527
12749.710000 0.545423
12750.750000 0.545320
12751.780000 0.545217
12752.810000 0.545114
12753.850000 0.545011
12754.880000 0.544908
12755.920000 0.544805
12756.950000 0.544701
12757.990000 0.544598
12759.020000 0.544495
12760.060000 0.544392
12761.090000 0.544289
12762.130000 0.544185
12763.160000 0.544082
12764.200000 0.543989
12765.230000 0.543900
12766.270000 0.543810
12767.300000 0.543722
12768.340000 0.543632
12769.380000 0.543543
12770.410000 0.543473
12771.450000 0.543431
12772.480000 0.543389
12773.520000 0.543346
12774.560000 0.543304
12775.590000 0.543262
12776.630000 0.543219
12777.670000 0.543177
12778.700000 0.543134
12779.740000 0.543092
12780.780000 0.543014
12781.810000 0.542925
12782.850000 0.542836
12783.890000 0.542756
12784.920000 0.542693
12785.960000 0.542629
12787.000000 0.542566
12788.040000 0.542502
12789.070000 0.542439
12790.110000 0.542375
12791.150000 0.542311
12792.190000 0.542248
12793.220000 0.542184
12794.260000 0.542121
12795.300000 0.542057
12796.340000 0.541994
12797.370000 0.541930
12798.410000 0.541866
12799.450000 0.541803
12800.490000 0.541735
12801.530000 0.541662
12802.570000 0.541589
12803.600000 0.541522
12804.640000 0.541512
12805.680000 0.541502
12806.720000 0.541492
12807.760000 0.541482
12808.800000 0.541473
12809.840000 0.541463
12810.880000 0.541492
12811.920000 0.541529
12812.960000 0.541566
12814.000000 0.541603
12815.040000 0.541640
12816.070000 0.541676
12817.110000 0.541713
12818.150000 0.541750
12819.190000 0.541787
12820.230000 0.541813
12821.270000 0.541803
12822.310000 0.541793
12823.350000 0.541783
12824.390000 0.541771
12825.430000 0.541758
12826.470000 0.541745
12827.520000 0.541732
12828.560000 0.541720
12829.600000 0.541707
12830.640000 0.541694
12831.680000 0.541681
12832.720000 0.541668
12833.760000 0.541655
12834.800000 0.541643
12835.840000 0.541630
12836.880000 0.541617
12837.920000 0.541604
12838.970000 0.541592
12840.010000 0.541579
12841.050000 0.541566
12842.090000 0.541553
12843.130000 0.541540
12844.170000 0.541582
12845.220000 0.541656
12846.260000 0.541729
12847.300000 0.541803
12848.340000 0.541876
12849.390000 0.541950
12850.430000 0.542042
12851.470000 0.542163
12852.510000 0.542283
12853.560000 0.542404
12854.600000 0.542524
12855.640000 0.542645
12856.680000 0.542765
12857.730000 0.542886
12858.770000 0.543006
12859.810000 0.543127
12860.860000 0.543209
12861.900000 0.543283
12862.940000 0.543356
12863.990000 0.543438
12865.030000 0.543529
12866.070000 0.543620
12867.120000 0.543710
12868.160000 0.543802
12869.210000 0.543892
12870.250000 0.543983
12871.290000 0.544074
12872.340000 0.544165
12873.380000 0.544256
12874.430000 0.544347
12875.470000 0.544438
12876.510000 0.544529
12877.560000 0.544620
12878.600000 0.544712
12879.650000 0.544802
12880.690000 0.544893
12881.740000 0.544984
12882.780000 0.545076
12883.830000 0.545167
12884.870000 0.545258
12885.920000 0.545349
12886.960000 0.545440
12888.010000 0.545531
12889.060000 0.545622
12890.100000 0.545718
12891.150000 0.545856
12892.190000 0.545995
12893.240000 0.546133
12894.280000 0.546272
12895.330000 0.546410
12896.380000 0.546549
12897.420000 0.546687
12898.470000 0.546826
12899.520000 0.546965
12900.560000 0.547078
12901.610000 0.547169
12902.650000 0.547260
12903.700000 0.547348
12904.750000 0.547416
12905.790000 0.547484
12906.840000 0.547552
12907.890000 0.547620
12908.940000 0.547688
12909.980000 0.547756
12911.030000 0.547825
12912.080000 0.547893
12913.130000 0.547961
12914.170000 0.548029
12915.220000 0.548097
12916.270000 0.548165
12917.320000 0.548234
12918.360000 0.548302
12919.410000 0.548370
12920.460000 0.548438
12921.510000 0.548506
12922.560000 0.548574
12923.600000 0.548638
12924.650000 0.548643
12925.700000 0.548647
12926.750000 0.548651
12927.800000 0.548656
12928.850000 0.548660
12929.900000 0.548665
12930.950000 0.548712
12931.990000 0.548764
12933.040000 0.548816
12934.090000 0.548868
12935.140000 0.548921
12936.190000 0.548973
12937.240000 0.549025
12938.290000 0.549077
12939.340000 0.549129
12940.390000 0.549164
12941.440000 0.549168
12942.490000 0.549172
12943.540000 0.549177
12944.590000 0.549184
12945.640000 0.549191
12946.690000 0.549199
12947.740000 0.549206
12948.790000 0.549213
12949.840000 0.549221
12950.890000 0.549228
12951.940000 0.549235
12952.990000 0.549243
12954.040000 0.549250
12955.090000 0.549257
12956.140000 0.549265
12957.200000 0.549272
12958.250000 0.549279
12959.300000 0.549287
12960.350000 0.549294
12961.400000 0.549301
12962.450000 0.549309
12963.500000 0.549316
12964.560000 0.549242
12965.610000 0.549165
12966.660000 0.549088
12967.710000 0.549011
12968.760000 0.548934
12969.810000 0.548857
12970.870000 0.548779
12971.920000 0.548702
12972.970000 0.548625
12974.020000 0.548548
12975.080000 0.548471
12976.130000 0.548394
12977.180000 0.548317
12978.230000 0.548240
12979.290000 0.548162
12980.340000 0.548101
12981.390000 0.548071
12982.450000 0.548042
12983.500000 0.548013
12984.550000 0.548005
12985.610000 0.547999
12986.660000 0.547993
12987.710000 0.547987
12988.770000 0.547981
12989.820000 0.547975
12990.870000 0.547929
12991.930000 0.547875
12992.980000 0.547821
12994.040000 0.547767
12995.090000 0.547713
12996.140000 0.547659
12997.200000 0.547605
12998.250000 0.547551
12999.310000 0.547497
13000.360000 0.547450
13001.420000 0.547415
13002.470000 0.547381
13003.530000 0.547347
13004.580000 0.547227
13005.640000 0.547105
13006.690000 0.546983
13007.750000 0.546861
13008.800000 0.546739
13009.860000 0.546617
13010.910000 0.546495
13011.970000 0.546373
13013.020000 0.546250
13014.080000 0.546128
13015.130000 0.546006
13016.190000 0.545884
13017.250000 0.545762
13018.300000 0.545640
13019.360000 0.545517
13020.410000 0.545413
13021.470000 0.545339
13022.530000 0.545264
13023.580000 0.545192
13024.640000 0.545222
13025.700000 0.545253
13026.750000 0.545284
13027.810000 0.545314
13028.870000 0.545345
13029.920000 0.545376
13030.980000 0.545362
13032.040000 0.545345
13033.090000 0.545328
13034.150000 0.545311
13035.210000 0.545294
13036.270000 0.545277
13037.320000 0.545260
13038.380000 0.545243
13039.440000 0.545226
13040.500000 0.545209
13041.560000 0.545192
